Customer_ID,Gender,Age,Location,Product_Category,Purchase_Amount,Purchase_Date,Rating,Discount_Applied,Payment_Method,Is_Returned,Browsing_Time_Minutes,Items_Purchased,Price_per_Item,Estimated_Original_Price,Estimated_Discount,Customer_segement,Year,Month,Month_Year,Discount_Range
3182,Male,49,New York,Electronics,2787.42,2023-06-09,3.0,True,PayPal,0,29.6,8,348.4275,58149.990000000005,55362.57000000001,Medium Spender,2023,6,2023-06,
1200,Male,38,Tokyo,Fitness,1160.75,2023-06-10,4.0,True,Cash,0,58.5,3,386.9166666666667,12048.119999999999,10887.369999999999,Low Spender,2023,6,2023-06,
2863,Female,25,New York,Books,2514.62,2023-06-11,2.0,True,PayPal,0,1.5,1,2514.62,4982.65,2468.0299999999997,Medium Spender,2023,6,2023-06,
1779,Other,55,Berlin,Home Decor,3658.77,2023-06-12,3.0,True,Crypto,0,54.0,7,522.6814285714286,50881.24125000001,47222.47125000001,Medium Spender,2023,6,2023-06,
3977,Female,25,Mumbai,Fitness,4790.8,2023-06-13,4.0,True,Crypto,0,55.9,5,958.1600000000001,20080.2,15289.400000000001,High Spender,2023,6,2023-06,
4104,Female,67,New York,Books,7268.748750000001,2023-06-14,2.0,True,Cash,0,57.7,5,1453.7497500000002,24913.25,17644.50125,High Spender,2023,6,2023-06,
4119,Female,20,London,Fitness,4431.48,2023-06-15,2.0,True,Debit Card,0,1.8,7,633.0685714285713,28112.28,23680.8,High Spender,2023,6,2023-06,
1502,Male,61,New York,Clothing,4671.85,2023-06-16,4.0,True,Credit Card,0,11.1,1,4671.85,7268.748750000001,2596.8987500000003,High Spender,2023,6,2023-06,
3454,Other,20,Tokyo,Clothing,4582.52,2023-06-17,3.0,True,Debit Card,0,39.6,8,572.815,58149.990000000005,53567.47,High Spender,2023,6,2023-06,
4645,Female,39,Berlin,Electronics,3178.89,2023-06-18,4.0,True,Debit Card,0,2.5,5,635.778,36343.74375,33164.85375,Medium Spender,2023,6,2023-06,
2751,Female,23,Berlin,Electronics,3150.95,2023-06-19,1.0,True,Debit Card,0,4.8,8,393.86875,58149.990000000005,54999.04000000001,Medium Spender,2023,6,2023-06,
1804,Female,19,New York,Clothing,2019.04,2023-06-20,4.0,True,Debit Card,0,14.0,5,403.808,36343.74375,34324.70375,Medium Spender,2023,6,2023-06,
3146,Female,40,Mumbai,Fitness,3763.23,2023-06-21,3.0,True,Credit Card,0,31.2,7,537.6042857142858,28112.28,24349.05,High Spender,2023,6,2023-06,
3731,Female,61,London,Clothing,2658.81,2023-06-22,1.0,True,PayPal,1,33.2,3,886.27,21806.246250000004,19147.436250000002,Medium Spender,2023,6,2023-06,
2895,Male,19,Berlin,Electronics,3388.8,2023-06-23,4.0,True,Debit Card,1,3.0,2,1694.4,14537.497500000001,11148.697500000002,High Spender,2023,6,2023-06,
3773,Female,55,Tokyo,Clothing,2145.15,2023-06-24,2.0,False,Crypto,0,11.1,6,357.52500000000003,43612.49250000001,41467.342500000006,Medium Spender,2023,6,2023-06,
2570,Male,34,Tokyo,Clothing,3658.82,2023-06-25,3.0,True,Cash,1,30.5,5,731.764,36343.74375,32684.92375,Medium Spender,2023,6,2023-06,
1960,Other,52,Mumbai,Fitness,4123.24,2023-06-26,1.0,True,Cash,0,36.0,9,458.1377777777777,36144.36,32021.120000000003,High Spender,2023,6,2023-06,
4810,Female,51,Berlin,Books,736.45,2023-06-27,2.0,True,Crypto,0,9.8,4,184.1125,19930.6,19194.149999999998,Low Spender,2023,6,2023-06,
3660,Male,40,New York,Electronics,4165.48,2023-06-28,2.0,True,Debit Card,0,24.5,3,1388.493333333333,21806.246250000004,17640.766250000004,High Spender,2023,6,2023-06,
2485,Female,47,Tokyo,Fitness,2703.78,2023-06-29,1.0,True,Credit Card,1,54.4,9,300.42,36144.36,33440.58,Medium Spender,2023,6,2023-06,
3690,Female,69,Mumbai,Clothing,4224.11,2023-06-30,5.0,True,PayPal,0,59.9,8,528.01375,58149.990000000005,53925.880000000005,High Spender,2023,6,2023-06,
4840,Female,25,Berlin,Clothing,2159.35,2023-07-01,1.0,True,Cash,0,59.2,6,359.89166666666665,43612.49250000001,41453.14250000001,Medium Spender,2023,7,2023-07,
2028,Female,39,Berlin,Books,1898.31,2023-07-02,3.0,True,PayPal,0,53.0,1,1898.31,4982.65,3084.3399999999997,Medium Spender,2023,7,2023-07,
4289,Male,61,Berlin,Electronics,4575.73,2023-07-03,2.0,False,Credit Card,0,24.3,1,4575.73,7268.748750000001,2693.018750000001,High Spender,2023,7,2023-07,
1502,Female,53,Berlin,Electronics,1259.59,2023-07-04,3.0,True,Cash,0,41.5,6,209.93166666666664,43612.49250000001,42352.90250000001,High Spender,2023,7,2023-07,
3814,Female,22,Berlin,Home Decor,4221.84,2023-07-05,5.0,False,PayPal,0,25.6,3,1407.28,21806.246250000004,17584.406250000004,High Spender,2023,7,2023-07,
1397,Male,30,Tokyo,Electronics,2422.68,2023-07-06,2.0,True,Credit Card,0,39.3,3,807.56,21806.246250000004,19383.566250000003,Medium Spender,2023,7,2023-07,
1870,Female,46,Mumbai,Books,2572.91,2023-07-07,3.0,True,PayPal,0,19.3,6,428.8183333333333,29895.899999999998,27322.989999999998,Medium Spender,2023,7,2023-07,
3842,Male,48,Berlin,Home Decor,1545.8,2023-07-08,2.0,True,Debit Card,0,36.8,3,515.2666666666667,21806.246250000004,20260.446250000005,Medium Spender,2023,7,2023-07,
1392,Male,64,London,Home Decor,2867.35,2023-07-09,4.0,True,Credit Card,0,31.9,6,477.89166666666665,43612.49250000001,40745.14250000001,Medium Spender,2023,7,2023-07,
1206,Female,33,London,Clothing,1629.43,2023-07-10,3.0,False,PayPal,0,2.4,5,325.886,36343.74375,34714.31375,Medium Spender,2023,7,2023-07,
2038,Female,59,Mumbai,Clothing,201.15,2023-07-11,4.0,True,Debit Card,0,47.7,4,50.2875,29074.995000000003,28873.845,Low Spender,2023,7,2023-07,
2881,Male,47,New York,Electronics,1363.63,2023-07-12,3.0,True,Debit Card,0,1.7,8,170.45375,58149.990000000005,56786.36000000001,Medium Spender,2023,7,2023-07,
4625,Female,33,New York,Home Decor,36.86,2023-07-13,3.0,True,Credit Card,0,18.3,2,18.43,14537.497500000001,14500.6375,Low Spender,2023,7,2023-07,
3939,Male,29,New York,Clothing,4891.88,2023-07-14,2.0,True,Crypto,0,1.3,7,698.84,50881.24125000001,45989.36125000001,High Spender,2023,7,2023-07,
2484,Male,34,London,Books,4828.91,2023-07-15,2.0,True,Cash,0,23.2,4,1207.2275,19930.6,15101.689999999999,High Spender,2023,7,2023-07,
4762,Male,33,New York,Clothing,1978.8,2023-07-16,5.0,False,Credit Card,0,4.7,2,989.4,14537.497500000001,12558.697500000002,Medium Spender,2023,7,2023-07,
4646,Male,29,Tokyo,Clothing,3643.21,2023-07-17,3.0,True,Debit Card,0,54.9,7,520.4585714285714,50881.24125000001,47238.03125000001,Medium Spender,2023,7,2023-07,
1863,Male,25,Berlin,Home Decor,1732.3,2023-07-18,3.0,True,Debit Card,0,25.5,1,1732.3,7268.748750000001,5536.4487500000005,Medium Spender,2023,7,2023-07,
3790,Female,37,London,Home Decor,3357.11,2023-07-19,4.0,True,Credit Card,0,28.1,4,839.2775,29074.995000000003,25717.885000000002,Medium Spender,2023,7,2023-07,
4312,Female,20,Mumbai,Fitness,4028.12,2023-07-20,3.0,True,Crypto,0,21.6,9,447.56888888888886,36144.36,32116.24,Medium Spender,2023,7,2023-07,
1563,Male,33,Mumbai,Books,4734.05,2023-07-21,3.0,False,Cash,0,38.0,4,1183.5125,19930.6,15196.55,High Spender,2023,7,2023-07,
2020,Female,47,Berlin,Home Decor,2004.06,2023-07-22,4.0,True,PayPal,0,47.3,3,668.02,21806.246250000004,19802.186250000002,Medium Spender,2023,7,2023-07,
1095,Female,62,London,Electronics,3917.57,2023-07-23,3.0,False,Credit Card,0,39.2,2,1958.785,14537.497500000001,10619.927500000002,Medium Spender,2023,7,2023-07,
2923,Male,40,New York,Books,2541.25,2023-07-24,4.0,True,Cash,0,45.1,3,847.0833333333334,14947.949999999999,12406.699999999999,Medium Spender,2023,7,2023-07,
2757,Female,45,New York,Books,4951.71,2023-07-25,1.0,True,Cash,0,54.5,1,4951.71,4982.65,30.9399999999996,High Spender,2023,7,2023-07,30-40%
3532,Other,68,Tokyo,Home Decor,133.72,2023-07-26,2.0,True,Debit Card,0,51.9,8,16.715,58149.990000000005,58016.270000000004,Low Spender,2023,7,2023-07,
4478,Male,57,Tokyo,Books,3019.63,2023-07-27,3.0,True,PayPal,0,40.8,1,3019.63,4982.65,1963.0199999999995,Medium Spender,2023,7,2023-07,
3278,Male,22,New York,Home Decor,3299.23,2023-07-28,2.0,True,Credit Card,0,13.7,3,1099.7433333333333,21806.246250000004,18507.016250000004,Medium Spender,2023,7,2023-07,
3796,Female,37,Mumbai,Clothing,3441.79,2023-07-29,4.0,True,Debit Card,0,38.6,3,1147.2633333333333,21806.246250000004,18364.456250000003,Medium Spender,2023,7,2023-07,
2678,Female,57,Mumbai,Fitness,606.34,2023-07-30,5.0,True,Debit Card,0,30.9,2,303.17,8032.08,7425.74,Low Spender,2023,7,2023-07,
4242,Male,61,Tokyo,Clothing,4692.96,2023-07-31,3.0,False,Crypto,0,43.3,5,938.592,36343.74375,31650.783750000002,High Spender,2023,7,2023-07,
1540,Female,18,Berlin,Home Decor,910.01,2023-08-01,3.0,True,Cash,0,50.1,3,303.33666666666664,21806.246250000004,20896.236250000005,Low Spender,2023,8,2023-08,
2059,Female,47,New York,Home Decor,3115.65,2023-08-02,3.0,True,Credit Card,0,44.8,3,1038.55,21806.246250000004,18690.596250000002,Medium Spender,2023,8,2023-08,
3572,Female,38,Tokyo,Clothing,1117.27,2023-08-03,3.0,True,Credit Card,0,50.9,8,139.65875,58149.990000000005,57032.72000000001,Low Spender,2023,8,2023-08,
2183,Female,37,Tokyo,Electronics,1539.55,2023-08-04,3.0,True,Credit Card,0,4.8,4,384.8875,29074.995000000003,27535.445000000003,Medium Spender,2023,8,2023-08,
4910,Female,23,New York,Electronics,2734.56,2023-08-05,3.0,True,Debit Card,0,2.9,4,683.64,29074.995000000003,26340.435,High Spender,2023,8,2023-08,
2722,Male,39,New York,Electronics,2541.25,2023-08-06,5.0,True,Crypto,0,16.3,3,847.0833333333334,21806.246250000004,19264.996250000004,Medium Spender,2023,8,2023-08,
4314,Male,35,Mumbai,Home Decor,805.33,2023-08-07,3.0,True,PayPal,0,54.1,1,805.33,7268.748750000001,6463.418750000001,Low Spender,2023,8,2023-08,
4157,Female,25,Berlin,Books,858.83,2023-08-08,4.0,True,Debit Card,0,49.6,8,107.35375,39861.2,39002.369999999995,High Spender,2023,8,2023-08,
2819,Female,56,Berlin,Home Decor,2093.63,2023-08-09,4.0,True,PayPal,0,41.3,1,2093.63,7268.748750000001,5175.118750000001,High Spender,2023,8,2023-08,
3625,Male,49,New York,Books,3787.63,2023-08-10,3.0,True,Crypto,0,42.3,7,541.09,34878.549999999996,31090.919999999995,Medium Spender,2023,8,2023-08,
3729,Female,50,London,Clothing,4490.33,2023-08-11,3.0,True,Cash,0,43.9,5,898.066,36343.74375,31853.41375,High Spender,2023,8,2023-08,
3604,Female,33,Tokyo,Fitness,425.22,2023-08-12,4.0,False,Credit Card,0,56.6,4,106.305,16064.16,15638.94,Low Spender,2023,8,2023-08,
2597,Male,29,Tokyo,Books,1968.55,2023-08-13,3.0,True,PayPal,1,50.1,4,492.1375,19930.6,17962.05,Medium Spender,2023,8,2023-08,
4060,Female,55,New York,Electronics,505.73,2023-08-14,4.0,True,Debit Card,0,37.8,8,63.21625,58149.990000000005,57644.26,Low Spender,2023,8,2023-08,
3693,Female,69,London,Home Decor,87.88,2023-08-15,5.0,True,PayPal,0,40.3,6,14.646666666666667,43612.49250000001,43524.61250000001,Low Spender,2023,8,2023-08,
1795,Female,51,Mumbai,Clothing,3310.28,2023-08-16,4.0,True,Cash,0,13.6,1,3310.28,7268.748750000001,3958.4687500000005,Medium Spender,2023,8,2023-08,
2051,Female,31,New York,Electronics,3014.23,2023-08-17,4.0,False,Credit Card,0,39.8,8,376.77875,58149.990000000005,55135.76,Medium Spender,2023,8,2023-08,
2643,Male,53,New York,Clothing,819.28,2023-08-18,4.0,True,PayPal,0,26.1,2,409.64,14537.497500000001,13718.2175,Low Spender,2023,8,2023-08,
4627,Female,50,Tokyo,Fitness,1172.9,2023-08-19,4.0,True,Cash,0,10.0,6,195.48333333333335,24096.239999999998,22923.339999999997,High Spender,2023,8,2023-08,
2363,Male,40,New York,Home Decor,123.42,2023-08-20,3.0,False,Debit Card,1,48.6,9,13.713333333333333,65418.738750000004,65295.318750000006,Medium Spender,2023,8,2023-08,
4869,Male,67,New York,Home Decor,2541.25,2023-08-21,1.0,False,Crypto,0,31.1,1,2541.25,7268.748750000001,4727.498750000001,Medium Spender,2023,8,2023-08,
2981,Female,62,New York,Fitness,4873.58,2023-08-22,3.0,True,Debit Card,0,58.7,6,812.2633333333333,24096.239999999998,19222.659999999996,High Spender,2023,8,2023-08,
2354,Male,19,Tokyo,Home Decor,681.62,2023-08-23,4.0,True,Credit Card,0,17.6,8,85.2025,58149.990000000005,57468.37,Low Spender,2023,8,2023-08,
2663,Male,58,Mumbai,Books,1161.22,2023-08-24,3.0,False,Debit Card,0,29.4,2,580.61,9965.3,8804.08,High Spender,2023,8,2023-08,
2529,Female,38,Mumbai,Clothing,4342.71,2023-08-25,4.0,True,Debit Card,0,27.4,5,868.542,36343.74375,32001.033750000002,High Spender,2023,8,2023-08,
3038,Male,19,New York,Electronics,4632.69,2023-08-26,3.0,True,Debit Card,0,8.1,6,772.1149999999999,43612.49250000001,38979.802500000005,High Spender,2023,8,2023-08,
4419,Male,44,Tokyo,Fitness,2101.04,2023-08-27,4.0,True,Debit Card,0,26.1,5,420.20799999999997,20080.2,17979.16,Medium Spender,2023,8,2023-08,
2496,Female,26,Mumbai,Books,257.86,2023-08-28,2.0,True,Credit Card,0,18.0,3,85.95333333333333,14947.949999999999,14690.089999999998,Medium Spender,2023,8,2023-08,
4302,Female,18,Mumbai,Electronics,201.76,2023-08-29,4.0,True,Cash,0,10.5,4,50.44,29074.995000000003,28873.235000000004,Low Spender,2023,8,2023-08,
3237,Male,28,Mumbai,Electronics,2871.88,2023-08-30,3.0,True,PayPal,0,17.6,7,410.2685714285714,50881.24125000001,48009.36125000001,Medium Spender,2023,8,2023-08,
4296,Female,20,Tokyo,Fitness,1967.51,2023-08-31,2.0,True,Crypto,0,14.8,4,491.8775,16064.16,14096.65,High Spender,2023,8,2023-08,
2408,Female,69,Tokyo,Books,148.12,2023-09-01,2.0,True,PayPal,1,44.3,9,16.45777777777778,44843.85,44695.729999999996,Low Spender,2023,9,2023-09,
2400,Female,40,New York,Electronics,2918.35,2023-09-02,4.0,True,PayPal,0,2.8,2,1459.175,14537.497500000001,11619.147500000001,Medium Spender,2023,9,2023-09,
2306,Female,43,Berlin,Electronics,61.46,2023-09-03,3.0,True,Crypto,0,37.4,5,12.292,36343.74375,36282.28375,Low Spender,2023,9,2023-09,
3680,Other,21,Mumbai,Books,3937.92,2023-09-04,2.0,True,Credit Card,0,45.9,8,492.24,39861.2,35923.28,Medium Spender,2023,9,2023-09,
3675,Female,35,Berlin,Home Decor,1535.63,2023-09-05,3.0,True,Crypto,0,29.4,5,307.12600000000003,36343.74375,34808.113750000004,Low Spender,2023,9,2023-09,
1972,Female,23,Tokyo,Electronics,7268.748750000001,2023-09-06,4.0,False,Credit Card,1,56.0,8,908.5935937500001,58149.990000000005,50881.24125000001,High Spender,2023,9,2023-09,
2768,Female,52,Tokyo,Clothing,2943.82,2023-09-07,3.0,True,PayPal,0,42.8,8,367.9775,58149.990000000005,55206.170000000006,High Spender,2023,9,2023-09,
2282,Male,39,Tokyo,Books,1991.43,2023-09-08,3.0,True,Credit Card,0,45.1,9,221.27,44843.85,42852.42,Medium Spender,2023,9,2023-09,
4430,Male,60,Berlin,Electronics,4869.13,2023-09-09,3.0,True,Cash,0,12.6,6,811.5216666666666,43612.49250000001,38743.36250000001,High Spender,2023,9,2023-09,
1709,Female,32,Tokyo,Fitness,2723.27,2023-09-10,4.0,True,Crypto,0,46.9,4,680.8175,16064.16,13340.89,Medium Spender,2023,9,2023-09,
2479,Female,39,New York,Clothing,1379.82,2023-09-11,3.0,True,Cash,0,50.1,3,459.94,21806.246250000004,20426.426250000004,Low Spender,2023,9,2023-09,
2434,Female,54,Tokyo,Electronics,7268.748750000001,2023-09-12,4.0,True,PayPal,0,22.3,5,1453.7497500000002,36343.74375,29074.995000000003,High Spender,2023,9,2023-09,
1648,Male,69,London,Clothing,1361.1,2023-09-13,2.0,True,Crypto,0,13.6,6,226.85,43612.49250000001,42251.39250000001,Low Spender,2023,9,2023-09,
1317,Female,59,Berlin,Clothing,4521.7,2023-09-14,3.0,True,PayPal,1,23.7,3,1507.2333333333333,21806.246250000004,17284.546250000003,High Spender,2023,9,2023-09,
4748,Male,29,London,Home Decor,1876.74,2023-09-15,2.0,False,Cash,0,44.6,2,938.37,14537.497500000001,12660.757500000002,Medium Spender,2023,9,2023-09,
4296,Male,64,Tokyo,Clothing,2751.59,2023-09-16,2.0,False,PayPal,0,25.6,7,393.0842857142857,50881.24125000001,48129.65125000001,High Spender,2023,9,2023-09,
4890,Female,66,New York,Home Decor,257.61,2023-09-17,1.0,True,Crypto,0,44.5,5,51.522000000000006,36343.74375,36086.13375,High Spender,2023,9,2023-09,
2257,Female,59,Mumbai,Books,2133.48,2023-09-18,1.0,True,Crypto,0,7.7,9,237.05333333333334,44843.85,42710.369999999995,Medium Spender,2023,9,2023-09,
1683,Female,55,Tokyo,Home Decor,4162.66,2023-09-19,3.0,True,PayPal,0,48.6,3,1387.5533333333333,21806.246250000004,17643.586250000004,High Spender,2023,9,2023-09,
1663,Female,35,New York,Fitness,4029.22,2023-09-20,2.0,False,Crypto,1,15.9,8,503.6525,32128.32,28099.1,Medium Spender,2023,9,2023-09,
2998,Male,62,Berlin,Electronics,1125.47,2023-09-21,4.0,True,Crypto,0,15.7,6,187.57833333333335,43612.49250000001,42487.02250000001,Low Spender,2023,9,2023-09,
4898,Female,52,London,Books,7268.748750000001,2023-09-22,4.0,False,PayPal,1,35.8,4,1817.1871875000002,19930.6,12661.851249999998,High Spender,2023,9,2023-09,
4445,Male,47,London,Books,4087.44,2023-09-23,3.0,False,Cash,0,5.1,9,454.16,44843.85,40756.409999999996,High Spender,2023,9,2023-09,
4743,Female,41,London,Fitness,4652.34,2023-09-24,2.0,False,Crypto,0,2.6,5,930.4680000000001,20080.2,15427.86,High Spender,2023,9,2023-09,
2631,Female,59,Berlin,Home Decor,2541.25,2023-09-25,4.0,True,Crypto,0,16.4,6,423.5416666666667,43612.49250000001,41071.24250000001,Medium Spender,2023,9,2023-09,
2495,Female,47,New York,Electronics,7268.748750000001,2023-09-26,4.0,True,Crypto,0,32.7,9,807.6387500000001,65418.738750000004,58149.990000000005,High Spender,2023,9,2023-09,
4304,Female,31,Berlin,Home Decor,1690.58,2023-09-27,4.0,True,Crypto,0,54.5,7,241.51142857142855,50881.24125000001,49190.661250000005,High Spender,2023,9,2023-09,
4763,Female,23,London,Clothing,4354.09,2023-09-28,4.0,True,PayPal,0,50.9,5,870.818,36343.74375,31989.65375,High Spender,2023,9,2023-09,
2136,Female,20,Tokyo,Home Decor,422.21,2023-09-29,3.0,False,Cash,0,29.9,2,211.105,14537.497500000001,14115.287500000002,Low Spender,2023,9,2023-09,
2853,Male,33,Mumbai,Books,1059.57,2023-09-30,3.0,True,Cash,0,3.2,4,264.8925,19930.6,18871.03,Low Spender,2023,9,2023-09,
2520,Male,24,Berlin,Electronics,3763.58,2023-10-01,3.0,True,Credit Card,1,32.6,2,1881.79,14537.497500000001,10773.917500000001,Medium Spender,2023,10,2023-10,
3489,Male,69,Berlin,Home Decor,261.21,2023-10-02,4.0,True,Crypto,0,42.6,3,87.07,21806.246250000004,21545.036250000005,Low Spender,2023,10,2023-10,
1563,Male,31,New York,Electronics,2465.21,2023-10-03,1.0,False,Crypto,0,21.0,3,821.7366666666667,21806.246250000004,19341.036250000005,High Spender,2023,10,2023-10,
2291,Female,26,New York,Electronics,2541.25,2023-10-04,4.0,True,Credit Card,0,7.6,4,635.3125,29074.995000000003,26533.745000000003,High Spender,2023,10,2023-10,
4581,Female,32,Berlin,Clothing,1675.33,2023-10-05,2.0,True,Cash,0,17.4,6,279.22166666666664,43612.49250000001,41937.162500000006,Medium Spender,2023,10,2023-10,
4878,Male,38,London,Clothing,1975.89,2023-10-06,3.0,True,Debit Card,0,46.5,3,658.63,21806.246250000004,19830.356250000004,Medium Spender,2023,10,2023-10,
4457,Male,52,Mumbai,Books,2652.05,2023-10-07,4.0,True,Debit Card,1,21.7,1,2652.05,4982.65,2330.5999999999995,Medium Spender,2023,10,2023-10,
4458,Male,19,New York,Fitness,811.03,2023-10-08,3.0,False,Cash,0,48.9,1,811.03,4016.04,3205.01,Low Spender,2023,10,2023-10,
4184,Female,44,London,Electronics,2862.12,2023-10-09,3.0,True,Crypto,0,19.9,9,318.0133333333333,65418.738750000004,62556.61875,Medium Spender,2023,10,2023-10,
2636,Female,19,Tokyo,Fitness,4028.13,2023-10-10,3.0,False,Debit Card,0,10.6,9,447.57,36144.36,32116.23,High Spender,2023,10,2023-10,
4696,Male,52,New York,Books,3802.0,2023-10-11,4.0,True,PayPal,0,26.7,5,760.4,24913.25,21111.25,Medium Spender,2023,10,2023-10,
3999,Female,35,London,Electronics,773.73,2023-10-12,3.0,True,PayPal,0,27.7,9,85.97,65418.738750000004,64645.00875,Low Spender,2023,10,2023-10,
4152,Female,31,London,Electronics,750.5,2023-10-13,4.0,False,Credit Card,0,2.0,7,107.21428571428571,50881.24125000001,50130.74125000001,High Spender,2023,10,2023-10,
1698,Male,37,Mumbai,Fitness,1344.53,2023-10-14,1.0,True,Cash,0,7.9,9,149.39222222222222,36144.36,34799.83,Low Spender,2023,10,2023-10,
3160,Female,35,Mumbai,Home Decor,2541.25,2023-10-15,4.0,True,Cash,0,11.9,7,363.0357142857143,50881.24125000001,48339.99125000001,Medium Spender,2023,10,2023-10,
1001,Female,27,Tokyo,Clothing,2045.24,2023-10-16,4.0,False,Debit Card,0,7.7,9,227.2488888888889,65418.738750000004,63373.498750000006,Medium Spender,2023,10,2023-10,
1641,Male,42,London,Home Decor,3400.09,2023-10-17,2.0,True,Crypto,0,21.2,2,1700.045,14537.497500000001,11137.407500000001,Medium Spender,2023,10,2023-10,
3267,Male,19,London,Fitness,288.12,2023-10-18,3.0,True,Cash,0,57.9,8,36.015,32128.32,31840.2,Low Spender,2023,10,2023-10,
2589,Male,42,Mumbai,Clothing,2541.25,2023-10-19,2.0,True,Debit Card,1,31.0,7,363.0357142857143,50881.24125000001,48339.99125000001,Medium Spender,2023,10,2023-10,
1854,Male,50,New York,Home Decor,1962.59,2023-10-20,4.0,True,Debit Card,0,38.0,6,327.0983333333333,43612.49250000001,41649.90250000001,Medium Spender,2023,10,2023-10,
2759,Female,53,New York,Clothing,3487.33,2023-10-21,3.0,True,Cash,1,22.0,5,697.466,36343.74375,32856.41375,Medium Spender,2023,10,2023-10,
4296,Female,48,Berlin,Electronics,971.21,2023-10-22,4.0,True,Debit Card,0,20.1,4,242.8025,29074.995000000003,28103.785000000003,High Spender,2023,10,2023-10,
3432,Male,31,Mumbai,Home Decor,3209.31,2023-10-23,2.0,True,Credit Card,0,2.4,7,458.47285714285715,50881.24125000001,47671.93125000001,Medium Spender,2023,10,2023-10,
4474,Male,18,Berlin,Clothing,1302.84,2023-10-24,2.0,True,Credit Card,0,30.5,3,434.28,21806.246250000004,20503.406250000004,Low Spender,2023,10,2023-10,
2661,Male,63,Mumbai,Clothing,4431.0,2023-10-25,1.0,False,Cash,0,29.5,8,553.875,58149.990000000005,53718.990000000005,High Spender,2023,10,2023-10,
2153,Male,33,Tokyo,Clothing,4478.97,2023-10-26,3.0,True,Crypto,0,10.3,2,2239.485,14537.497500000001,10058.5275,High Spender,2023,10,2023-10,
2076,Female,63,London,Home Decor,1489.95,2023-10-27,3.0,True,Credit Card,0,46.1,1,1489.95,7268.748750000001,5778.798750000001,Medium Spender,2023,10,2023-10,
2707,Male,69,Tokyo,Books,1153.82,2023-10-28,4.0,False,Credit Card,0,30.1,2,576.91,9965.3,8811.48,Low Spender,2023,10,2023-10,
3777,Male,20,Mumbai,Home Decor,2059.46,2023-10-29,4.0,True,Cash,0,21.0,9,228.82888888888888,65418.738750000004,63359.278750000005,Medium Spender,2023,10,2023-10,
2695,Male,52,London,Fitness,1206.46,2023-10-30,3.0,True,PayPal,0,9.7,5,241.292,20080.2,18873.74,Low Spender,2023,10,2023-10,
2733,Female,58,New York,Home Decor,3363.56,2023-10-31,3.0,True,Debit Card,0,33.6,8,420.445,58149.990000000005,54786.43000000001,Medium Spender,2023,10,2023-10,
2439,Male,23,New York,Clothing,4131.19,2023-11-01,4.0,False,Credit Card,0,45.4,3,1377.0633333333333,21806.246250000004,17675.056250000005,High Spender,2023,11,2023-11,
3294,Female,42,Berlin,Electronics,3367.1,2023-11-02,5.0,False,PayPal,1,17.6,7,481.0142857142857,50881.24125000001,47514.14125000001,High Spender,2023,11,2023-11,
1835,Male,30,Mumbai,Home Decor,4122.63,2023-11-03,3.0,True,Crypto,0,13.9,2,2061.315,14537.497500000001,10414.8675,High Spender,2023,11,2023-11,
4510,Female,51,Mumbai,Home Decor,1987.98,2023-11-04,2.0,True,PayPal,0,31.8,8,248.4975,58149.990000000005,56162.01,Medium Spender,2023,11,2023-11,
1202,Female,25,New York,Clothing,785.8,2023-11-05,1.0,False,Cash,0,10.2,7,112.25714285714285,50881.24125000001,50095.44125,Low Spender,2023,11,2023-11,
4255,Male,38,Tokyo,Electronics,3691.06,2023-11-06,4.0,True,Crypto,0,40.3,5,738.212,36343.74375,32652.68375,Medium Spender,2023,11,2023-11,
1122,Male,51,London,Electronics,1805.57,2023-11-07,2.0,False,Crypto,0,36.7,4,451.3925,29074.995000000003,27269.425000000003,Medium Spender,2023,11,2023-11,
1400,Female,21,Tokyo,Fitness,3358.0,2023-11-08,3.0,True,PayPal,0,6.1,1,3358.0,4016.04,658.04,Medium Spender,2023,11,2023-11,
1766,Female,42,Tokyo,Home Decor,1356.87,2023-11-09,3.0,True,Cash,0,3.2,5,271.37399999999997,36343.74375,34986.87375,Low Spender,2023,11,2023-11,
1293,Male,32,New York,Electronics,410.74,2023-11-10,3.0,True,Credit Card,0,37.6,9,45.63777777777778,65418.738750000004,65007.998750000006,Low Spender,2023,11,2023-11,
3327,Female,21,New York,Electronics,4962.95,2023-11-11,4.0,True,PayPal,0,18.4,4,1240.7375,29074.995000000003,24112.045000000002,High Spender,2023,11,2023-11,
4908,Female,62,New York,Books,785.23,2023-11-12,2.0,True,Credit Card,0,6.1,9,87.24777777777778,44843.85,44058.619999999995,Medium Spender,2023,11,2023-11,
3931,Female,29,Berlin,Books,4942.16,2023-11-13,3.0,True,PayPal,0,45.8,2,2471.08,9965.3,5023.139999999999,High Spender,2023,11,2023-11,
4681,Male,49,Tokyo,Electronics,4886.51,2023-11-14,4.0,True,Credit Card,0,19.5,4,1221.6275,29074.995000000003,24188.485,High Spender,2023,11,2023-11,
1197,Female,49,Mumbai,Fitness,3970.12,2023-11-15,3.0,True,PayPal,0,28.1,9,441.1244444444444,36144.36,32174.24,Medium Spender,2023,11,2023-11,
4029,Male,45,London,Electronics,3298.82,2023-11-16,4.0,False,Crypto,0,15.0,4,824.705,29074.995000000003,25776.175000000003,Medium Spender,2023,11,2023-11,
